"address","zip_code","num_bed","num_bath","home_area","price"
"3605 Kelton Avenue Los Angeles",90034,3,3,2065,1726331
"4228 West 173rd Street Torrance",90504,3,2,1571,1215000
"1326 Cedar Street Santa Monica",90405,3,2,1727,2104000
"1022 Tellem Drive Pacific Palisades",90272,3,1,1881,2500000
"1301 North Genesee Avenue Los Angeles",90046,3,1,1317,1426000
"3922 Berryman Avenue Los Angeles",90066,4,4,2880,2595000
"2551 South Bentley Avenue Los Angeles",90064,3,2,1333,1352000
"4861 Wiota Street Los Angeles",90041,4,4,2648,2200000
"521 North Brighton Street Burbank",91506,3,3,2382,1698000
"631 North Naomi Street Burbank",91505,3,2,1962,1300000
"3336 Bonnie Hill Drive Los Angeles",90068,2,1,1208,1955000
"3637 Rosewood Avenue Los Angeles",90066,4,4,2884,3450000
"2236 Lemoyne Street Los Angeles",90026,2,1,1462,1830000
"2424 Castilian Drive Los Angeles",90068,2,1,1416,1550000
"2607 29th Street Santa Monica",90405,2,1,900,1660000
"2355 Hermits Glen Los Angeles",90046,2,2,1690,2200000
"2355 Hermits Los Angeles Ca Los Angeles",90046,2,2,1690,2200000
"1749 South Bedford Street Los Angeles",90035,2,2,1743,1700200
"3023 Bagley Avenue Los Angeles",90034,3,2,1423,1510000
"7709 Henefer Avenue Los Angeles",90045,3,2,2094,1840000
"1781 South Garth Avenue Los Angeles",90035,3,2,1413,1720000
"6460 West 83rd Street Los Angeles",90045,3,2,1610,1500000
"2284 Winrock Avenue Altadena",91001,3,2,2143,1940000
"240 Acari Drive Los Angeles",90049,2,2,1766,2507000
"517 North Martel Avenue Los Angeles",90036,3,1,1210,1432000
"4344 El Prieto Road Altadena",91001,3,2,1642,1303000
"10818 Fruitland Drive Studio City",91604,3,1,1211,1100000
"1300 Capri Drive Pacific Palisades",90272,3,3,2646,4225000
"5041 Range View Avenue Los Angeles",90042,4,3,1926,1627000
"2511 Canyon Drive Los Angeles",90068,2,1,1332,1300000
"5692 Holly Oak Drive Los Angeles",90068,3,2,2172,2350000
"5938 Babbitt Avenue Encino",91316,3,2,1766,1090000
"4259 Vantage Avenue Studio City",91604,3,2,1634,1560000
"1363 South Curson Avenue Los Angeles",90019,3,2,1977,1065000
"4244 Mildred Avenue Culver City",90066,2,2,1200,1550000
"725 East Rio Grande Street Pasadena",91104,2,1,1017,1150000
"1543 North Beverly Glen Boulevard Los Angeles",90077,3,2,1536,1400000
"3850 Grayburn Avenue Los Angeles",90008,2,1,1401,995000
"12353 Hesby Street Valley Village",91607,4,4,2300,2350000
"9408 Kramerwood Place Los Angeles",90034,3,2,1459,1785000
"5655 Briarcliff Road Los Angeles",90068,4,3,2995,2995000
"3971 Olmsted Avenue Los Angeles",90008,2,2,1765,1005000
"6140 Glen Tower Street Los Angeles",90068,3,2,1709,1875000
"2118 West 177th Street Torrance",90504,3,2,1295,925000
"226 Giardino Way Pacific Palisades",90272,3,2,1972,3275000
"7807 Naylor Avenue Los Angeles",90045,3,2,1414,1125000
"4069 Athenian Way View Park",90043,4,3,2514,1833250
"5811 Valley Oak Drive Los Angeles",90068,3,3,2235,3200000
"700 Radcliffe Avenue Pacific Palisades",90272,3,2,1530,2865000
"762 North Arthur Road Los Angeles",90029,3,3,2247,1850000
"2205 Hill Street Santa Monica",90405,4,2,2016,2700000
"7821 Emerson Avenue Los Angeles",90045,3,2,1571,1425000
"575 North Tahquitz Place Pacific Palisades",90272,4,3,1952,2800000
"541 North Griffith Park Drive Burbank",91506,4,4,2602,1995000
"1036 North Maple Street Burbank",91505,4,3,2471,1250000
"3290 Crestford Drive Altadena",91001,4,2,2246,1875000
"10226 Autumn Leaf Circle Los Angeles",90077,4,2,2786,1799000
"922 North Ridgewood Place Los Angeles",90038,3,3,2240,1350000
"8577 Brier Drive Los Angeles",90046,2,2,2040,2087760
"6707 West 87th Place Westchester",90045,3,2,1652,1585000
"3676 Giddings Ranch Road Altadena",91001,3,2,2149,1600000
"8109 Willow Glen Road Los Angeles",90046,2,2,1200,1451000
"865 Arwin Street Pasadena",91103,3,2,1300,1283000
"2341 San Marco Drive Los Angeles",90068,3,4,2250,2500000
"3206 Betty Drive Los Angeles",90032,2,1,789,886899
"11226 Malat Way Culver City",90230,3,1,1558,1485055
"7878 Naylor Avenue Los Angeles",90045,3,2,1456,1425000
"2753 North Beachwood Drive Los Angeles",90068,3,2,2378,2300000
"4209 Vantage Avenue Studio City",91604,3,2,1949,1695000
"5429 Costello Avenue Sherman Oaks",91401,3,3,2504,1450000
"5309 Marburn Avenue Los Angeles",90043,2,1,1378,910000
"268 South Plymouth Boulevard Los Angeles",90004,4,2,3464,3228886
"226 South Citrus Avenue Los Angeles",90036,3,2,2359,2815000
"8351 Winsford Avenue Los Angeles",90045,3,1,1106,1200000
"8269 Romaine Street Los Angeles",90046,2,1,780,1350000
"8429 Regis Way Los Angeles",90045,3,1,1192,1418429
"1191 North Bonnie Beach Place Los Angeles",90063,3,2,1064,820000
"326 Deodara Drive Altadena",91001,4,2,2035,1200000
"1733 South Holt Avenue Los Angeles",90035,4,3,2175,2200000
"2294 Alcyona Drive Los Angeles",90068,3,2,2388,2015000
"434 North Skyewiay Road Los Angeles",90049,3,2,1888,2297500
"430 North Bowling Green Way Los Angeles",90049,3,2,1957,3472724
"340 North Arden Boulevard Los Angeles",90004,3,3,2312,2900000
"3435 Military Avenue Los Angeles",90034,4,5,3304,3350000
"5402 Shenandoah Avenue Los Angeles",90056,3,3,2578,1854525
"146 South Arden Boulevard Los Angeles",90004,3,3,1631,2155000
"4280 West Mt Vernon Drive View Park",90043,4,4,2523,2045000
"575 Lorna Lane Los Angeles",90049,2,1,1935,2926000
"2009 El Cerrito Place Los Angeles",90068,4,4,3180,3025000
"5215 Onaknoll Avenue Los Angeles",90043,3,2,1953,1390000
"1893 East Mendocino Street Altadena",91001,5,2,3746,3525000
"1328 Marine Street Santa Monica",90405,5,3,2946,3500000
"1731 Wellesley Drive Santa Monica",90405,4,3,2201,2922125
"15016 Otsego Street Sherman Oaks",91403,5,5,4302,2875000
"4648 St Charles Place Los Angeles",90019,3,3,2507,1426000
"11906 Weir Street Culver City",90230,3,2,1664,1499000
"1057 Yale Street Santa Monica",90403,3,2,1805,2800000
"5964 Yarmouth Avenue Encino",91316,3,2,1212,945000
"542 North McCadden Place Los Angeles",90004,4,5,2339,2930000
"11318 Farlin Street Los Angeles",90049,3,3,2007,2218000
"2422 Pesquera Drive Los Angeles",90049,5,3,2573,2882855
"8314 Altavan Avenue Los Angeles",90045,3,3,2023,1808000
"4426 Stansbury Avenue Sherman Oaks",91423,4,3,1685,1350000
"8317 Chase Avenue Los Angeles",90045,3,2,1774,2050000
"8736 Dartford Place Inglewood",90305,3,2,1364,850000
"5130 Strohm Avenue Toluca Lake",91601,3,1,2174,1800000
"1126 Chantilly Road Los Angeles",90077,4,3,3367,3550000
"1907 West 129th Street Gardena",90249,3,2,1291,720000
"3641 West 64th Street Los Angeles",90043,3,1,1537,830000
"5439 9th Avenue Los Angeles",90043,3,2,2150,1220000
"12432 La Maida Street Valley Village",91607,3,2,1554,1550000
"8156 Kenyon Avenue Los Angeles",90045,4,2,1705,1691000
"646 Church Canyon Place Altadena",91001,5,3,4596,1970000
"5335 South Garth Avenue Los Angeles",90056,4,4,3069,1827500
"1901 Weepah Way Los Angeles",90046,4,4,2137,1900000
"228 South Carmelina Avenue Los Angeles",90049,5,6,4515,7100000
"4140 Bakman Avenue Studio City",91602,4,3,2279,2300000
"6067 West Studio Court Los Angeles",90038,3,3,1534,1029000
"4944 Ledge Avenue Toluca Lake",91601,4,2,1907,1750000
"1627 South Corning Street Los Angeles",90035,4,5,2600,2499000
"1717 East Mendocino Street Altadena",91001,5,5,4506,4025000
"1723 Haynes Lane Redondo Beach",90278,3,4,2181,2300000
"4916 Bluebell Avenue Valley Village",91607,3,3,2026,1425000
"2712 Southwest Drive Los Angeles",90043,2,2,753,660000
"311 15th Street Santa Monica",90402,3,3,1786,3756228
"3282 Del Vina Street Pasadena",91107,3,1,1200,1066000
"12302 Allin Street Los Angeles",90230,4,3,2473,2200000
"4046 Shadyglade Avenue Studio City",91604,2,2,1444,1600000
"2932 West 94th Street Inglewood",90305,3,2,1544,725000
"930 North Ridgewood Place Los Angeles",90038,3,3,2240,1360000
"447 Sycamore Road Santa Monica",90402,2,3,1529,2982653
"3111 Stone Oak Drive Los Angeles",90049,3,3,3783,3500000
"140 South Martel Avenue Los Angeles",90036,5,4,3382,2765000
"12969 Greenleaf Street Studio City",91604,4,2,2526,1780000
"516 South Norton Avenue Los Angeles",90020,3,3,2018,2625000
"21316 Hillside Drive Topanga",90290,3,1,1248,1660000
"9618 Highland Gorge Drive Beverly Hills",90210,2,2,1264,1280000
"8964 Wonderland Park Avenue Los Angeles",90046,4,3,2835,3000000
"2610 Mandeville Canyon Road Los Angeles",90049,4,3,3681,4330000
"1056 South Mansfield Avenue Los Angeles",90019,3,2,2655,2230000
"605 Canyon Drive Glendale",91206,2,1,924,915000
"3007 Dalton Avenue Los Angeles",90018,5,2,2218,965000
"7127 Knowlton Place Los Angeles",90045,4,2,1466,1280000
"22830 Portage Cir Drive Topanga",90290,2,2,1158,1100000
"12234 Falkirk Lane Los Angeles",90049,4,4,4146,5600000
"11512 La Maida Street Valley Village",91601,6,6,3400,1950000
"8426 Flight Avenue Los Angeles",90045,4,3,2505,1825000
"12850 Admiral Avenue Los Angeles",90066,5,5,3479,3225000
"856 Leonard Road Los Angeles",90049,5,5,4786,6518422
"5220 Sanchez Drive Los Angeles",90008,3,2,1832,1307000
"3816 South Dunsmuir Avenue Los Angeles",90008,3,2,2001,1229000
"2633 Midwickhill Drive Alhambra",91803,2,1,1129,786000
"5908 Wilkinson Avenue Valley Village",91607,6,4,2970,1760000
"3810 Hauser Boulevard Los Angeles",90008,3,2,2226,1335000
"2350 West 236th Street Torrance",90501,3,2,1313,1085000
"3622 Potosi Avenue Studio City",91604,4,3,2212,1775000
"5759 Satsuma Avenue North Hollywood",91601,3,2,1776,1285000
"4649 Sancola Avenue Toluca Lake",91602,3,2,2264,2200000
"4629 Burnet Avenue Sherman Oaks",91403,5,6,3953,3660000
"25021 Jim Bridger Road Hidden Hills",91302,6,6,4110,4775000
"2854 El Dorado Street Torrance",90503,4,2,1666,1180000
"4839 Vista Del Monte Avenue Sherman Oaks",91403,5,6,4179,2975000
"726 North Las Palmas Avenue Los Angeles",90038,2,2,1765,1995900
"1251 Rossmoyne Avenue Glendale",91207,3,2,2366,2370000
"1643 South Carmelina Avenue Los Angeles",90025,5,4,4372,3650000
"1850 Coldwater Canyon Drive Beverly Hills",90210,3,2,2408,2055000
"783 Paseo Miramar Pacific Palisades",90272,4,3,5071,8150000
"120 Larkin Place Santa Monica",90402,4,3,4061,4795000
"1435 Topanga Skyline Drive Topanga",90290,5,2,2863,2150000
"1020 Palisades Beach Road Santa Monica",90403,7,5,6485,11400000
"8710 Wonderland Avenue Los Angeles",90046,4,5,3331,2399000
"634 17th Street Santa Monica",90402,4,3,2734,5100000
"1125 Old Topanga Canyon Road Topanga",90290,4,2,2726,2165000
"5439 West 141st Street Hawthorne",90250,3,2,1409,1503000
"8048 Kenyon Avenue Los Angeles",90045,4,3,2153,2375000
"9035 Shoreham Drive Los Angeles",90069,3,4,4592,4600000
"7333 Woodrow Wilson Drive Los Angeles",90046,5,5,5289,6275000
"8333 West 4th Street Los Angeles",90048,3,2,1716,1750000
"857 Princeton Street Santa Monica",90403,4,5,4000,5395000
"1628 Greenwood Avenue Torrance",90503,3,1,1122,1100000
"716 North June Street Los Angeles",90038,3,3,1786,1700000
"667 Linda Vista Avenue Pasadena",91105,3,1,1469,1611000
"2024 Oak Valley Road Glendale",91208,3,2,1553,1442024
"4428 Camellia Avenue Studio City",91602,4,4,2186,2224600
"12527 Gilmore Avenue Los Angeles",90066,4,3,2500,2460000
"16755 Oak View Drive Encino",91436,4,3,2274,1380000
"22526 Jameson Drive Calabasas",91302,3,2,2301,1270000
"1110 Linda Flora Drive Los Angeles",90049,4,5,4170,2200000
"17164 Escalon Drive Encino",91436,5,3,2438,1925000
"728 26th Street Santa Monica",90402,3,3,1952,3266000
"4725 Pso De Las Tortugas Torrance",90505,4,3,2650,2165000
"4727 Libbit Avenue Encino",91436,4,2,3162,2275000
"4040 Mantova Drive Los Angeles",90008,3,3,2100,2243000
"1145 Chautauqua Boulevard Pacific Palisades",90272,6,7,5581,6550000
"4638 Arcola Avenue Toluca Lake",91602,4,3,3327,2300000
"839 Toyopa Drive Pacific Palisades",90272,6,6,8438,13250000
"4489 Jasmine Avenue Culver City",90232,4,4,3590,4465000
"5159 Varna Avenue Sherman Oaks",91423,5,5,3552,2850000
"390 North San Rafael Avenue Pasadena",91105,3,2,2565,3600000
"804 Walden Drive Beverly Hills",90210,6,7,5997,22500000
"23525 Leyte Drive Torrance",90505,4,2,2074,1455000
"224 West Hillcrest Boulevard Monrovia",91016,2,1,1111,950000
"733 Superba Avenue Venice",90291,2,1,720,1795000
"17346 Leadwell Street Lake Balboa",91406,2,1,1162,799000
"6830 De Longpre Avenue Los Angeles",90028,2,2,910,940000
"16020 Valley Vista Boulevard Encino",91436,6,6,7805,4945000
"346 North Flores Street Los Angeles",90048,4,2,2411,2350000
"17616 Bessemer Street Encino",91316,6,6,3421,2410000
"210 Georgina Avenue Santa Monica",90402,4,3,2824,5750000
"830 Fiske Street Pacific Palisades",90272,5,4,3493,4350000
"807 Napoli Drive Pacific Palisades",90272,6,5,5576,8621700
"4134 La Venta Drive Westlake Village",91361,3,2,1970,2470000
"322 23rd Street Santa Monica",90402,6,6,5700,6500000
"4001 Prado Del Trigo Calabasas",91302,4,4,4229,3350000
"1644 Steinhart Avenue Redondo Beach",90278,4,3,1781,1690000
"4704 Briggs Avenue La Crescenta",91214,3,2,2281,1820000
"15422 Albright Street Pacific Palisades",90272,6,6,5328,6400000
"2920 1/2 Pasadena Avenue Los Angeles",90031,2,1,815,559000
"12337 Rye Street Studio City",91604,4,3,2803,2850000
"6546 Orion Avenue Van Nuys",91406,3,2,2200,1625000
"1408 Cordova Avenue Glendale",91207,4,3,3414,2450000
"505 Standard Street El Segundo",90245,4,5,2844,2250000
"851 Palms Boulevard Venice",90291,4,3,1652,2350000
"390 San Juan Place Pasadena",91107,3,1,1649,1260000
"825 Indiana Avenue Venice",90291,3,3,1475,2100000
"24226 Friar Street Woodland Hills",91367,3,1,1173,940000
"917 Pacific Avenue Manhattan Beach",90266,5,3,4200,4050000
"4343 Forman Avenue Toluca Lake",91602,4,5,4360,4800000
"938 Amoroso Place Venice",90291,3,2,2482,4234776
"960 Indiana Avenue Venice",90291,6,6,5009,4950000
"22407 Carbon Mesa Road Malibu",90265,5,5,5323,10891014
"23 Melrose Avenue Pasadena",91105,3,2,1706,1220000
"3612 Sierra Vista Avenue Glendale",91208,3,2,1612,1740000
"22575 Carbon Mesa Road Malibu",90265,4,3,3989,12700000
"5550 Fulcher Avenue North Hollywood",91601,4,2,1624,1200000
"3213 Thatcher Avenue Marina del Rey",90292,2,2,930,1651680
"23720 Bessemer Street Woodland Hills",91367,4,2,1792,1250000
"2353 Bowmont Drive Beverly Hills",90210,4,5,3911,3995000
"3918 South Sycamore Avenue Los Angeles",90008,5,4,2768,2300000
"4035 East Colorado Street Long Beach",90814,3,3,2142,1746000
"1110 Elm Avenue Torrance",90503,3,2,1396,1150000
"4143 Vantage Avenue Studio City",91604,5,4,4176,3162000
"845 11th Street Manhattan Beach",90266,6,4,4315,5500000
"2230 North Lamer Street Burbank",91504,2,2,1212,949000
"4033 Alta Vista Drive La Canada Flintridge",91011,5,6,9664,10650000
"811 Calle De Arboles Redondo Beach",90277,4,4,3180,3775000
"12164 Viewcrest Road Studio City",91604,6,5,4900,4500000
"5432 Beeler Avenue Woodland Hills",91367,4,3,2572,1769000
"4406 Motor Avenue Culver City",90232,6,6,4165,4165000
"617 Trenton Drive Beverly Hills",90210,5,5,4696,7874300
"615 Boccaccio Avenue Venice",90291,4,3,2934,3490000
"3943 Hayvenhurst Drive Encino",91436,5,6,8124,4615350
"24008 Bessemer Street Woodland Hills",91367,4,3,2399,1740000
"1652 Loma Avenue Long Beach",90804,2,1,960,699000
"2031 West 67th Street Los Angeles",90047,3,1,1139,640000
"5301 Norton Street Torrance",90503,4,3,2078,1900000
"22509 Anza Avenue Torrance",90505,3,2,1445,1300000
"921 5th Street Hermosa Beach",90254,4,3,2695,1900000
"11041 Ruthelen Street Los Angeles",90047,3,1,1073,725000
"23509 Califa Street Woodland Hills",91367,4,3,2695,1700000
"6420 Lindenhurst Avenue Los Angeles",90048,6,4,3265,3275000
"740 West Kenneth Road Glendale",91202,4,4,2922,2525000
"6450 Aldea Avenue Lake Balboa",91406,4,2,1624,905000
"180 South Roosevelt Avenue Pasadena",91107,2,2,1222,1325000
"22620 Fonthill Avenue Torrance",90505,4,3,2337,1375000
"3756 4th Avenue Los Angeles",90018,5,4,2111,1425000
"16666 Gilmore Street Lake Balboa",91406,4,3,1566,1075000
"1169 East Providencia Avenue Burbank",91501,4,1,2208,1799000
"2425 South Myrtle Avenue Monrovia",91016,3,1,996,800000
"3112 Maple Avenue Manhattan Beach",90266,5,4,3350,4175000
"1215 Fisher Avenue Manhattan Beach",90266,5,5,5400,7550000
"138 Topsail Mall Marina del Rey",90292,4,4,4975,3500000
"3456 Walnut Avenue Long Beach",90807,2,1,940,799000
"5080 Marmol Drive Woodland Hills",91364,3,2,1815,1275000
"1917 Lyans Drive La Canada Flintridge",91011,3,3,2060,2100000
"2309 Hermosita Drive Glendale",91208,3,1,1848,1535000
"25389 Cariz Drive Valencia",91355,3,2,1540,950000
"15714 Rixford Avenue Lawndale",90260,3,2,1430,975000
"1832 11th Street Manhattan Beach",90266,5,4,3724,3400000
"902 Shady Lane Glendora",91740,3,1,1371,871000
"61 Ranchview Road Rolling Hills Estates",90274,3,2,1967,1790000
"2818 Ostrom Avenue Long Beach",90815,3,2,1853,1200000
"1143 East Juanita Avenue Glendora",91740,3,2,1281,838000
"1308 Walnut Avenue Manhattan Beach",90266,5,4,3273,4100000
"5507 Evita Court Agoura Hills",91301,4,2,2409,1395500
"23024 Bigler Street Woodland Hills",91364,4,2,2217,1699000
"19224 Aetna Street Tarzana",91356,3,2,1672,1215000
"3620 3rd Avenue Los Angeles",90018,3,3,1930,1430000
"300 Anita Drive Pasadena",91105,3,3,2304,3210000
"11012 Ruthelen Street Los Angeles",90047,3,1,1223,850000
"24315 Meyler Avenue Harbor City",90710,4,2,2184,965000
"21000 Strathern Street Canoga Park",91304,3,2,1383,830000
"10420 Kurt Street Sylmar",91342,3,4,3516,3475000
"1044 Fairview Drive La Canada Flintridge",91011,4,3,2211,1996500
"6700 Noble Avenue Van Nuys",91405,2,1,1324,830000
"10570 Lindbrook Drive Los Angeles",90024,3,3,2929,3319000
"385 Walnut Avenue Long Beach",90802,3,2,1246,960000
"4212 V�a Alondra Palos Verdes Estates",90274,5,4,3696,2850000
"205 Argonne Avenue Long Beach",90803,3,1,1348,1260000
"320 South Canon Drive Beverly Hills",90212,5,4,3029,3152000
"4521 East Hammel Street Los Angeles",90022,3,2,952,580000
"7110 Matilija Avenue Van Nuys",91405,4,3,1919,850000
"10436 Kinnard Avenue Los Angeles",90024,4,4,3101,3564000
"1417 21st Street Manhattan Beach",90266,3,2,1674,2150000
"10604 Wellworth Avenue Los Angeles",90024,4,2,2529,2495000
"1541 Brycedale Avenue Duarte",91010,3,1,986,660000
"1922 Euclid Avenue San Marino",91108,3,1,1468,1880000
"5403 Wellesley Drive Calabasas",91302,5,6,6198,3500000
"11534 See Drive Whittier",90606,2,1,1118,850000
"4530 Long Beach Boulevard Long Beach",90807,3,1,1000,845000
"7615 Patriot Way Van Nuys",91405,4,3,1574,760000
"2483 Coniston Place San Marino",91108,3,2,2364,2700000
"44 La Verne Avenue Long Beach",90803,2,1,1179,1350000
"4701 Almidor Avenue Woodland Hills",91364,4,5,5300,3900000
"817 Anita Street Redondo Beach",90278,4,3,2810,2050000
"3838 Mainsail Circle Westlake Village",91361,5,7,7391,9275000
"1003 South Bradshawe Avenue Monterey Park",91754,3,2,1355,1330000
"15933 Parthenia Street North Hills",91343,5,3,2931,925000
"16437 Romar Street North Hills",91343,4,2,1400,850000
"28220 Alaminos Drive Saugus",91350,4,2,1491,740000
"64 Margate Square Palos Verdes Estates",90274,3,2,1876,2000000
"28433 Rodgers Drive Saugus",91350,4,3,1824,915000
"22300 Avenue San Luis Woodland Hills",91364,4,4,3132,1170000
"826 East Sunrise Boulevard Long Beach",90806,2,2,840,505000
"646 Alta Vista Drive Sierra Madre",91024,2,2,2612,1411800
"3827 Castle View Road Agoura Hills",91301,5,4,4956,2935000
"14343 Tori Court Mission Hills",91345,4,3,1911,810000
"11038 Arroyo Court Chatsworth",91311,4,5,6181,3696300
"10310 Scoville Avenue Sunland",91040,2,1,836,827500
"15729 Rayen Street North Hills",91343,8,6,4100,1632000
"10315 Wheatland Avenue Shadow Hills",91040,3,2,1785,1050000
"9518 Forbes Avenue Northridge",91343,4,3,2763,1400000
"5457 La Forest Drive La Canada Flintridge",91011,5,4,3574,3700000
"1505 V�a Fernandez Palos Verdes Estates",90274,6,7,7194,5300000
"2056 Lyans Drive La Canada Flintridge",91011,4,3,3431,2400000
"5162 Baza Avenue Woodland Hills",91364,4,4,4232,1650000
"10638 Langmuir Avenue Sunland",91040,3,2,1765,1015000
"344 Santa Ana Avenue Long Beach",90803,4,3,2614,1850000
"315 V�a San Sebastian Redondo Beach",90277,4,2,1945,2560000
"29003 Woodcreek Court Agoura Hills",91301,5,3,3702,1982000
"21414 Weiser Avenue Carson",90745,4,3,1419,900000
"2180 Snowden Avenue Long Beach",90815,3,2,1581,1190000
